benchmark,input,seed,config,evidence_level,simulator,prefetches_issued,useful_prefetches,useless_prefetches,late_prefetches,queue_drops,coverage,accuracy,lateness_rate,log_path,notes
linked_list,medium,3,next_line,core_integrated,deterministic_core_integrated_model,384,0,384,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,3,stride,core_integrated,deterministic_core_integrated_model,24,24,0,0,0,0.458333,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,95,95,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,3,next_line,core_integrated,deterministic_core_integrated_model,48,0,48,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,47,0,47,47,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,3,next_line,core_integrated,deterministic_core_integrated_model,180,0,180,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,3,stride,core_integrated,deterministic_core_integrated_model,41,35,6,36,0,0.486111,0.853659,0.878049,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,60,0,60,60,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,3,next_line,core_integrated,deterministic_core_integrated_model,49,0,49,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,3,stride,core_integrated,deterministic_core_integrated_model,14,2,12,13,0,0.040816,0.142857,0.928571,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,27,27,0,0,0,0.734694,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,16,0,16,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,12,0,12,12,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,0,192,191,0,0.000000,0.000000,0.994792,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,3,stride,core_integrated,deterministic_core_integrated_model,190,0,190,189,0,0.000000,0.000000,0.994737,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,3,next_line,core_integrated,deterministic_core_integrated_model,144,0,144,143,0,0.000000,0.000000,0.993056,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,3,stride,core_integrated,deterministic_core_integrated_model,142,0,142,141,0,0.000000,0.000000,0.992958,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,3,next_line,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,3,stride,core_integrated,deterministic_core_integrated_model,6,6,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,3,next_line,core_integrated,deterministic_core_integrated_model,84,5,79,0,0,0.054945,0.059524,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,24,0,24,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,4,0,4,1,0,0.000000,0.000000,0.250000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,23,0,23,23,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,3,next_line,core_integrated,deterministic_core_integrated_model,384,0,384,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,3,stride,core_integrated,deterministic_core_integrated_model,104,56,48,0,0,0.145833,0.538462,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,382,382,0,0,0,0.994792,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,medium,3,copper,core_integrated,deterministic_core_integrated_model,191,191,0,0,0,0.497396,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,3,next_line,core_integrated,deterministic_core_integrated_model,192,95,97,0,0,0.494792,0.494792,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,95,95,0,0,0,0.494792,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
mixed_pointer_array,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,3,next_line,core_integrated,deterministic_core_integrated_model,384,95,289,0,0,0.371094,0.247396,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,3,stride,core_integrated,deterministic_core_integrated_model,21,0,21,8,0,0.000000,0.000000,0.380952,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,249,127,122,82,0,0.496094,0.510040,0.329317,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
noisy_allocation_pattern,medium,3,copper,core_integrated,deterministic_core_integrated_model,63,0,63,63,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,3,next_line,core_integrated,deterministic_core_integrated_model,18,0,18,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,15,0,15,15,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
patricia,medium,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,3,next_line,core_integrated,deterministic_core_integrated_model,768,0,768,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,3,stride,core_integrated,deterministic_core_integrated_model,208,112,96,0,0,0.145833,0.538462,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,764,764,0,0,0,0.994792,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
linked_list,large,3,copper,core_integrated,deterministic_core_integrated_model,573,573,0,0,0,0.746094,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,3,next_line,core_integrated,deterministic_core_integrated_model,288,0,288,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,95,0,95,95,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
tree_traversal,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,3,next_line,core_integrated,deterministic_core_integrated_model,762,0,762,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,3,stride,core_integrated,deterministic_core_integrated_model,158,88,70,132,0,0.357724,0.556962,0.835443,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,205,0,205,205,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
hash_table_chaining,large,3,copper,core_integrated,deterministic_core_integrated_model,85,0,85,85,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,3,next_line,core_integrated,deterministic_core_integrated_model,65,0,65,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,3,stride,core_integrated,deterministic_core_integrated_model,14,1,13,13,0,0.015385,0.071429,0.928571,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,46,35,11,0,0,0.538462,0.760870,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
graph_adjacency_walk,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,46,0,46,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,42,0,42,42,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
branchy_pointer_chains,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,3,next_line,core_integrated,deterministic_core_integrated_model,384,0,384,383,0,0.000000,0.000000,0.997396,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,3,stride,core_integrated,deterministic_core_integrated_model,382,0,382,381,0,0.000000,0.000000,0.997382,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
array_scan,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,3,next_line,core_integrated,deterministic_core_integrated_model,576,0,576,575,0,0.000000,0.000000,0.998264,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,3,stride,core_integrated,deterministic_core_integrated_model,574,0,574,573,0,0.000000,0.000000,0.998258,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
matrix_or_array_loop,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,3,next_line,core_integrated,deterministic_core_integrated_model,8,8,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,3,stride,core_integrated,deterministic_core_integrated_model,6,6,0,0,0,1.000000,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
compute_heavy_low_memory,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,3,next_line,core_integrated,deterministic_core_integrated_model,177,5,172,0,0,0.028571,0.028249,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,3,stride,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
random_non_pointer_access,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,48,0,48,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,14,0,14,8,0,0.000000,0.000000,0.571429,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,47,0,47,47,0,0.000000,0.000000,1.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
short_pointer_chains,large,3,copper,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,3,no_prefetch,core_integrated,deterministic_core_integrated_model,0,0,0,0,0,0.000000,NA,NA,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,3,next_line,core_integrated,deterministic_core_integrated_model,768,0,768,0,0,0.000000,0.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,3,stride,core_integrated,deterministic_core_integrated_model,192,104,88,0,0,0.135417,0.541667,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
long_pointer_chains,large,3,simple_pointer_chase,core_integrated,deterministic_core_integrated_model,766,766,0,0,0,0.997396,1.000000,0.000000,research/results/logs/core_integrated/core_integrated_eval.jsonl,NA means no prefetches or no no-prefetch misses for that denominator.
